Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6Mci4rqOnUDsK8oWOYvnHS,"The Jumper - Mass Medium Remix","The Jumper","Hammer House;Mass Medium",2000-10-26,201853,41,false,1143978511,2023-11-08T11:13:01Z,"hard house,uk garage","Armada Music",0.617,0.983,8,-6.131,1,0.0603,0.00391,0.157,0.297,0.626,137.983,4
spotify:track:1dRlZhTY78swiO9mnsj05d,"The Gryphon","The Gryphon","Dennis Quin;Alice D in Wonderland",2023-03-10,213750,6,false,jannick023,2023-11-12T20:56:10Z,"house","Dennis Quin",0.798,0.992,1,-6.372,1,0.0592,0.0181,0.814,0.046,0.877,128.018,4
spotify:track:4SNnpKP7Br1gKQqcBf96RO,"U Got My Love - Extended Club Mix","U Got My Love","DJ Jean",1998-04-10,441000,18,false,1143978511,2023-11-13T16:07:52Z,"hard house","High Fashion Music",0.684,0.977,7,-7.926,1,0.0562,0.000434,0.838,0.423,0.464,135.879,4
spotify:track:1CU24eek2FJpHCrfQX7KBq,"Bass Power - Bk's Cortina Mix","Bass Power","BK;Steve Hill;Technikal",2014-05-23,447567,8,false,1143978511,2023-11-13T16:08:14Z,"hard house,trance,happy hardcore,hardstyle,chillstep,hardcore techno","MASIF",0.617,0.964,0,-4.461,1,0.0424,0.0000823,0.577,0.453,0.435,148.006,4
spotify:track:2GixLQYy4jRPEowVoxjSa7,"Fiji","Magik Five (Heaven Beyond) mixed by DJ Tiësto","Atlantis",2000-05-15,351773,21,false,1143978511,2023-11-15T10:39:11Z,"trance","Black Hole Recordings",0.59,0.841,5,-10.572,0,0.0376,0.00221,0.877,0.182,0.375,137.716,4
spotify:track:2lqKW36aFMaUTDS79qZYny,"Your Party","Your Party EP","Kyle Starkey",2023-11-10,233043,30,false,1143978511,2023-11-18T08:34:18Z,"hard house,uk garage,eurodance,trance","Untidy",0.625,0.99,0,-4.884,1,0.0485,0.0217,0.0164,0.236,0.45,138.037,4
spotify:track:564xQINnyiKLwWbcr3JDhl,"Breaking My Heart","Breaking My Heart","mischluft",2023-05-15,271874,0,false,1143978511,2023-11-18T08:43:48Z,"hard house,bounce,techno,trance,hypertechno,eurodance","TETE VIDE",0.732,0.978,11,-5.306,0,0.0602,0.00346,0.755,0.0899,0.69,160.015,4
spotify:track:3xrDmKe0cYHjQ6KneP0tAJ,"Welcome to Tomorrow - Dance Vocal","Welcome to Tomorrow","Miss Peppermint",1999,386226,0,false,1143978511,2023-11-18T20:32:08Z,"","Brilliant Beats",0.682,0.9,0,-8.034,0,0.0352,0.000741,0.367,0.149,0.301,134.975,4
spotify:track:3iLQehOg4428qsiYSDrRqN,"Blow Ya Mind - DJ Daddy Trance Remix","Blow Ya Mind (DJ Daddy Trance Remix)","Lock 'N Load;DJ Daddy Trance;Marlon Hoffstadt",2023-11-24,183496,35,false,1143978511,2023-11-24T06:17:44Z,"hard house,eurodance,trance,hypertechno,techno","Armada Music",0.609,0.951,1,-8.305,1,0.0416,0.000274,0.906,0.0628,0.529,149.005,4
spotify:track:2P0viQycMetMJ2Gu5aj4Cr,"Really Happy","Really Happy","MALUGI",2023-11-30,167500,43,false,1143978511,2023-11-30T11:28:04Z,"hard house,eurodance,trance,uk garage","Method 808, distributed by gamma.",0.654,0.964,2,-6.854,1,0.0398,0.000287,0.186,0.33,0.639,145.022,4
spotify:track:4efnTYz6drg55Ew4mznhvS,"I need your love","Rhythmic E.P.","Clubwatchers",1999-03-05,358034,16,false,1143978511,2023-12-17T16:08:47Z,"hard house","Top Side Records",0.773,0.988,4,-7.016,1,0.0475,0.000141,0.935,0.299,0.365,140.11,4
spotify:track:4fmMlfYmxRNdTEWXBJyaZa,"LOVE 4 LIFE","LOVE 4 LIFE","Narciss",2023-07-14,173810,27,false,1143978511,2023-12-18T12:50:36Z,"hard house,eurodance,trance,techno,hypertechno","Method 808, distributed by gamma.",0.629,0.9,11,-8.877,0,0.0459,0.00836,0.882,0.094,0.913,135.011,4
spotify:track:3lsA25LMGFSWEht6ysngKx,"2 THA 3","POSITION CRITICAL","Ollie Lishman",2023-05-26,360633,34,false,1143978511,2023-12-22T13:53:33Z,"hard house,eurodance,hypertechno,bounce","LISHOMODE RECORDS",0.641,0.97,2,-4.781,1,0.11,0.0000502,0.335,0.0951,0.312,143.982,4
spotify:track:4mbQw6PEC5jdkxF61yDTQE,"Happiness - Original Mix","Happiness","Sound De-Zign",2000-07-17,369173,32,false,1143978511,2023-12-22T14:01:56Z,"hard house","Armada Music",0.804,0.946,11,-7.021,0,0.0657,0.000517,0.0301,0.0458,0.966,137.002,4
spotify:track:3efUMStDC9fqgw5krYayNI,"U Sure Do - Tony De Vit's V2 Mix","Inspiration EP","Strike;Tony De Vit",1996,462433,24,false,1143978511,2023-12-24T16:00:49Z,"eurodance,hard house,trance,hi-nrg","Fresh Records UK",0.698,0.965,10,-4.432,0,0.0421,0.0212,0.0786,0.142,0.666,140.015,4
spotify:track:1Bz5DHir3tX4InTPnDNWkr,"Hard Core Soft Care","Hard Core Soft Care","Marlon Hoffstadt;DJ Daddy Trance",2021-12-17,397895,14,false,1143978511,2023-12-24T16:01:31Z,"hard house,eurodance,trance,techno,hypertechno","Midnight Themes",0.629,0.859,10,-7.009,0,0.0441,0.00675,0.93,0.102,0.664,155.024,4
spotify:track:7evLcrrniiw3S0LA8F3P1v,"So Far So Good","So Far So Good","Narciss",2023-06-16,256519,31,false,1143978511,2023-12-24T16:02:30Z,"hard house,eurodance,trance,techno,hypertechno","recordJet",0.617,0.824,9,-9.33,0,0.0523,0.000272,0.842,0.0752,0.237,142.989,4
spotify:track:5CGHawd7TAOV2wrqUwjsTM,"Fell My Bass","I.C. TRAX VA01","Mezer The Architect",2023-10-20,312680,0,false,1143978511,2023-12-27T14:05:49Z,"hard house","I.C. TRAX",0.682,0.974,4,-6.243,0,0.0688,0.0000217,0.821,0.499,0.553,142.006,4
spotify:track:0SO39JDPuOWI3qlhv5AYfc,"Yellow Evolution","Yellow Evolution","Blue Alphabet",1999,398013,23,false,jannick023,2024-01-03T14:38:30Z,"trance","Bonzai Back Catalogue",0.691,0.842,10,-8.748,1,0.0422,0.0507,0.902,0.0535,0.432,137.989,4
spotify:track:69L3Uwf7oLc0o71JxI3yCQ,"Quixotism - Original Mix","Quixotism","Blue Alphabet",2006,389800,25,false,1143978511,2024-01-03T14:43:18Z,"trance","Bonzai Classics",0.665,0.674,3,-15.906,0,0.0417,0.255,0.916,0.123,0.259,139.901,4
spotify:track:55DZj2AGBWUUV1TPqtv5oO,"Feel So Close","Hot Meal Brigade Vol.2","MRD;Odymel;Clément Leroux",2024-01-05,321000,0,false,jannick023,2024-01-05T09:00:52Z,"hard techno,techno,acid techno,hard house,bounce,hypertechno,trance,eurodance","Hot Meal Records",0.513,0.961,7,-4.391,1,0.0353,0.00367,0.782,0.0762,0.844,150.042,4
spotify:track:6s1bYJu0LUw3aIPyUVQ1Wj,"10 Out Of 10 (feat. Kylie Minogue) - Marlon Hoffstadt aka DJ Daddy Trance Remix","10 Out Of 10 (feat. Kylie Minogue) [Marlon Hoffstadt aka DJ Daddy Trance Remix]","Oliver Heldens;Marlon Hoffstadt;DJ Daddy Trance;Kylie Minogue",2024-01-05,202129,28,false,1143978511,2024-01-05T08:45:19Z,"future house,house,hard house,eurodance,trance,techno,hypertechno,dance pop","Kangarooli Tracks/RCA Records",0.388,0.992,1,-5.536,1,0.0491,0.000397,0.569,0.0343,0.841,150.007,4
spotify:track:1fe12tgHTZ8fIKpGBOECmh,"Sunshine - Marlon Hoffstadt aka DJ Daddy Trance Remix","Sunshine Remixes","Tomaz & Filterheadz;Marlon Hoffstadt",2023-04-07,454430,10,false,1143978511,2024-01-05T08:55:52Z,"hard house,eurodance,trance,techno","Suara Music",0.757,1,11,-3.936,0,0.0578,0.0000583,0.89,0.416,0.523,145.003,4
spotify:track:09R7xtUIlC5HBuEKR5feZy,"Your Body [No Synth Mix]","Your Body EP (Synth & No Synth Version)","Isaiah",2023-04-04,309565,6,false,1143978511,2024-01-07T09:48:27Z,"hard house,techno","Isaiah",0.685,0.991,11,-4.794,0,0.0583,0.00000368,0.894,0.0661,0.48,138,4
spotify:track:3zKu9aJJZ7fq9URke35RGg,"UNNATURAL GROOVE","UNNATURAL GROOVE","Ollie Lishman",2024-01-19,403862,0,false,1143978511,2024-01-19T10:16:15Z,"hard house,eurodance,hypertechno,bounce","FLIRT WITH CHAOS RECORDS",0.594,0.99,11,-5.893,0,0.0555,0.0000167,0.883,0.101,0.329,145.007,4
spotify:track:43sgqb2pdyeSc8QZAmdEwk,"Haarlem Dreams","Haarlem Dreams","JnQ",2024-01-19,275307,0,false,jannick023,2024-01-20T17:07:31Z,"hard house","6227763 Records DK",0.525,0.88,2,-12.493,1,0.037,0.0635,0.852,0.103,0.582,149.987,4
spotify:track:1hQlordv1qchtGJnqOPtiG,"Dance Power 90","Dance Trax With Love","Upper90",2022-07-03,513043,16,false,1143978511,2024-01-24T15:47:20Z,"hard house,eurodance,hypertechno,trance","StudsUpRecords",0.777,0.944,6,-5.447,1,0.0744,0.0825,0.312,0.0738,0.61,138.01,4
spotify:track:09p7aiG886Vev83CeQyjPh,"Tell Me Daddy","Tell Me Daddy","Marlon Hoffstadt;DJ Daddy Trance;Coach Harrison",2024-01-26,169329,45,false,1143978511,2024-01-26T06:11:19Z,"hard house,eurodance,trance,techno,hypertechno,deep house","Method 808, distributed by gamma.",0.548,0.87,5,-7.043,1,0.0429,0.000852,0.00534,0.034,0.625,155.051,4
spotify:track:3dBqMc38jrvQa0CYyW80Vg,"Are Am Eye?","Are Am Eye?","Commander Tom",1996-03-29,555360,38,false,jannick023,2024-01-26T15:41:21Z,"hard house,trance","Noom Records",0.713,0.971,11,-7.258,0,0.0607,0.00935,0.812,0.0905,0.535,154.993,4
spotify:track:7y6JyojYUs0Z6MaxDyzq2M,"Tool 1","Assorted Club Tools","Ned Bennett",2023-03-15,279724,13,false,1143978511,2024-02-15T10:36:47Z,"hard house","Ned Bennett",0.613,0.994,1,-7.519,1,0.137,0.000323,0.768,0.0746,0.237,145.014,4
spotify:track:2z0aTFF696oXVdN1sfzKi7,"Still Need U","In Your Arms","DJ HEARTSTRING",2024-02-16,198098,38,false,1143978511,2024-02-16T06:18:17Z,"hard house,eurodance,trance,hypertechno","Teenage Dreams",0.684,0.988,3,-4.225,0,0.0392,0.0000804,0.866,0.0937,0.773,146.983,4
spotify:track:6RxtQoQltRPiFs4sJJjfNb,"Take My Hand","In Your Arms","DJ HEARTSTRING",2024-02-16,228232,30,false,1143978511,2024-02-16T06:19:12Z,"hard house,eurodance,trance,hypertechno","Teenage Dreams",0.607,0.872,4,-5.997,0,0.0561,0.000276,0.496,0.07,0.949,144.027,4
spotify:track:7oHdGobTs66dcu7lA4TEWd,"Drop It Down","Drop It Down","MALUGI",2024-02-16,132500,42,false,1143978511,2024-02-16T06:20:13Z,"hard house,eurodance,trance,uk garage","Columbia/Club Heart Broken",0.636,0.952,11,-5.236,1,0.0779,0.00276,0.932,0.21,0.965,146.998,4
spotify:track:6ckQUlIDmNe9mV5DBzW4op,"Mind Made Up","Drop It Down","MALUGI",2024-02-16,142103,35,false,1143978511,2024-02-16T18:38:10Z,"hard house,eurodance,trance,uk garage","Columbia/Club Heart Broken",0.696,0.959,11,-3.907,0,0.062,0.000586,0.788,0.239,0.788,146.989,4
spotify:track:0CtEQErgyA7Jp4Jb3LGC7S,"Lights Out","Lights Out","mischluft",2024-02-16,153458,49,false,1143978511,2024-02-19T09:11:21Z,"hard house,bounce,techno,trance,hypertechno,eurodance","Intercord",0.733,0.984,11,-6.507,1,0.0529,0.0155,0.626,0.264,0.595,154.965,4
spotify:track:0fOu4hWYlk1hQ3v6CcBDiR,"Keep right on","Rhythmic E.P.","Clubwatchers",1999-03-05,406041,3,false,1143978511,2024-02-20T09:36:00Z,"hard house","Top Side Records",0.784,0.986,0,-7.933,1,0.0533,0.000212,0.868,0.0911,0.384,138.008,4
spotify:track:6Y4ElCUcqFHIe9cbEJefG3,"Timezone - Bad Boombox Remix","Relief","Versus;Bad Boombox",2023-07-19,390500,7,false,1143978511,2024-02-21T12:00:04Z,"hard house,techno,hard techno,bounce,tekno","KTK Records",0.7,0.831,11,-5.98,0,0.0752,0.000139,0.893,0.0817,0.888,75.005,4
spotify:track:0Nn1qaAXmH3IVhqQwEjYLE,"Set Me Free","Set Me Free","Kendal",2023-07-07,355285,0,false,1143978511,2024-02-22T16:08:54Z,"italo disco,indie dance,ebm,hard house,hi-nrg,italo dance","RAW",0.596,0.826,6,-7.371,0,0.058,0.00432,0.614,0.544,0.45,146.978,4
spotify:track:3ekOrPD5xVVbEOZonRhdP3,"Like A Salt Shaker","Pump That Soundsystem","Arman John",2023-09-20,313333,0,false,1143978511,2024-02-26T06:48:28Z,"hard house,eurodance,trance,hypertechno,hard techno","CEP Records",0.569,0.999,7,-5.805,1,0.085,0.0000531,0.752,0.102,0.836,156.01,4
spotify:track:4b6u2amxt5tZPEeqRzVKzY,"Drop It - 7"" Radio Edit","Drop It","Scoop",2015-04-20,221893,0,false,1143978511,2024-02-26T06:49:04Z,"happy hardcore","A&S Productions",0.769,0.801,5,-7.823,0,0.0516,0.0268,0.826,0.058,0.693,135.934,4
spotify:track:2BeoGYw46Le2cYafiZwxOr,"MONEY ON THE DASH - Marlon Hoffstadt aka DJ Daddy Trance Remix","MONEY ON THE DASH - Marlon Hoffstadt aka DJ Daddy Trance Remix","Elley Duhé;Whethan;Marlon Hoffstadt;DJ Daddy Trance",2024-03-01,306026,41,false,1143978511,2024-03-01T06:37:04Z,"hard house,eurodance,trance,techno,hypertechno","Not Fit For Society/Good Luck Have Fun Records",0.676,0.935,10,-6.34,0,0.0653,0.0000431,0.815,0.0325,0.784,150.984,4
spotify:track:0iL1oKmnXUGvnwAK5NDJ1u,"Independence (The Stadium Mix)","United House Nation Vol. 1","Jonesey",1998-09-22,441026,19,false,jannick023,2024-03-02T12:29:04Z,"hard house","Aureus",0.6,0.9,0,-8.182,1,0.0387,0.014,0.888,0.0464,0.486,144.081,4
spotify:track:5DbjcKhHPeZPwPJbTrngZ8,"Beau Didier - Whoomp! [BEAU005]","Beau Didier - Whoomp! [BEAU005]","Beau Didier",2022-09-22,315428,25,true,1143978511,2024-03-18T10:00:18Z,"hard house","Beau Didier",0.766,0.943,7,-6.788,1,0.0616,0.0000666,0.696,0.134,0.291,140.004,4
spotify:track:5n3ukwahCHdDfgDN4Vs4V0,"I've Been Meaning To Tell You","Teenage Dreams","DJ HEARTSTRING",2023-04-07,241750,45,false,1143978511,2024-03-27T15:47:04Z,"hard house,eurodance,trance,hypertechno","Teenage Dreams",0.701,0.977,6,-6.341,1,0.0527,0.00043,0.925,0.106,0.725,148.001,4
spotify:track:3yU05u9gw48xEmBbjXij53,"Don't Stop The Party","Don't Stop The Party","Marlon Hoffstadt;DJ Daddy Trance",2024-03-29,185498,43,false,1143978511,2024-03-29T06:26:46Z,"hard house,eurodance,trance,techno,hypertechno","Columbia/Club Heart Broken",0.572,0.955,10,-6.069,1,0.0379,0.00024,0.736,0.069,0.754,146.978,4
spotify:track:5Me1jDe6aXU7xIr2m4WBEa,"Daddy's Groove","Don't Stop The Party","Marlon Hoffstadt;DJ Daddy Trance",2024-03-29,287837,32,false,1143978511,2024-03-29T06:26:52Z,"hard house,eurodance,trance,techno,hypertechno","Columbia/Club Heart Broken",0.701,0.976,11,-6.872,0,0.0682,0.0000253,0.787,0.489,0.739,149.97,4
spotify:track:3DISG1KFhnwxcWi9mXiIAC,"HIGH","HIGH","Upper90",2024-03-29,273431,24,false,1143978511,2024-03-29T06:31:21Z,"hard house,eurodance,hypertechno,trance","Method 808, distributed by gamma.",0.615,0.901,7,-5.225,1,0.0342,0.0000498,0.512,0.633,0.375,143.999,4
spotify:track:1lWiQ34sGK1i862zAFiRNW,"Forever 2 (Crush Mix) - Malugi Remix","Forever 2 (Crush Mix) [Malugi Remix]","Confidence Man;DJ BORING;MALUGI",2024-03-29,177580,48,false,1143978511,2024-03-29T14:39:54Z,"lo-fi house,hard house,eurodance,trance,uk garage","Chaos",0.621,0.885,11,-4.922,0,0.0347,0.00107,0.226,0.338,0.598,144.975,4
spotify:track:33SqfKjpHrdzbmnLF5nAp7,"Luvstruck - Marco V & Benjamin Remix","Luvstruck","Southside Spinners;Marco V;Benjamin Bates",1998-01-01,272560,50,false,1143978511,2024-04-02T13:58:33Z,"trance","Armada Music",0.733,0.952,0,-8.691,1,0.0608,0.00555,0.798,0.321,0.497,138.033,4
spotify:track:5dqk9YTR0gLhsxKga67gvC,"Heart and Soul - Instrumental","SNC008 - Body Bounce EP","MALUGI",2023-03-31,317777,15,false,1143978511,2024-04-03T09:49:30Z,"hard house,eurodance,trance,uk garage","SNC RECS",0.717,0.998,9,-7.079,0,0.0646,0.0066,0.932,0.0898,0.514,145.992,4
spotify:track:5S7xGgvd4RWejVhj6mZHMq,"Finally","Finally","Baron Von Trax",2024-01-26,258013,1,false,1143978511,2024-04-03T13:08:25Z,"hard house,eurodance,trance","TMRW Music",0.65,0.904,2,-5.192,0,0.0485,0.00798,0.101,0.154,0.451,142.017,4
spotify:track:0lUe56F55xhdTb4bhoLOwO,"Something - Radio Edit","Something","Lasgo",2001,221092,42,false,1143978511,2024-04-03T18:36:36Z,"eurodance","Sinuz Recordings",0.653,0.983,7,-6.677,0,0.0452,0.0304,0.00007,0.332,0.356,140.014,4
spotify:track:56ZogYCejA21Y8ZPgWBtAd,"Discohopping - D.O.N.S. LA Discotec Mix","Discohopping","Klubbheads",1997-08-04,379533,9,false,1143978511,2024-04-04T14:52:39Z,"hard house,eurodance","Armada Music",0.645,0.938,9,-6.237,0,0.054,0.00467,0.0292,0.334,0.518,139.029,4
spotify:track:7hCkaxvq1PSl7YJ4JR57L0,"Like This","Like This","Pegassi",2024-03-15,262562,51,false,1143978511,2024-04-04T14:59:58Z,"hard house,trance,techno,eurodance,hypertechno,bounce","FUTURE TRANCE",0.63,0.8,7,-9.348,1,0.0525,0.00376,0.879,0.176,0.444,147.981,4
spotify:track:2AljG7lFywSjjLBVMOhm7s,"i like the way you kiss me - Marlon Hoffstadt aka DJ Daddy Trance remix","i like the way you kiss me (remixes)","Artemas;Marlon Hoffstadt;DJ Daddy Trance",2024-04-05,199083,46,false,1143978511,2024-04-05T07:43:29Z,"hard house,eurodance,trance,techno,hypertechno","Artemas",0.511,0.968,8,-5.118,1,0.0454,0.00836,0.847,0.203,0.961,155.009,4
spotify:track:2wkclFmmLkYCaPGWNk18Ms,"Tryton","Tryton / I Need U","Kyle Starkey",2024-04-05,334714,42,false,1143978511,2024-04-05T11:17:06Z,"hard house,uk garage,eurodance,trance","Agrio Tracks",0.615,0.96,11,-6.026,0,0.0328,0.000574,0.552,0.0248,0.356,139.996,4
spotify:track:51qcm5c7j1kjPKlsSNFkjZ,"I Need U","Tryton / I Need U","Kyle Starkey",2024-04-05,401142,35,false,1143978511,2024-04-05T11:17:19Z,"hard house,uk garage,eurodance,trance","Agrio Tracks",0.664,0.919,1,-7.809,1,0.0466,0.00282,0.353,0.0334,0.247,139.996,4
spotify:track:2eGmVOS77YSt7sp6efBW8z,"This Is Real","This Is Real","Ollie Lishman",2024-01-19,346250,3,false,1143978511,2024-04-11T16:00:24Z,"hard house,eurodance,hypertechno,bounce","Hot Meal Records",0.764,0.995,11,-5.164,0,0.0482,0.000204,0.807,0.0686,0.708,145.009,4
spotify:track:20kqhsS3WjNxMUW3bXSduH,"Give Me Love - Tony De Vit Mix","Give Me Love","Diddy;Tony De Vit;Simon Parkes",2005-01-01,526005,15,false,1143978511,2024-04-16T10:01:39Z,"hard house,trance,hi-nrg","Positiva/Virgin",0.723,0.999,11,-5.915,1,0.0507,0.0144,0.854,0.0555,0.471,139.843,4
spotify:track:4wvoNRtsUHWGQVwgzr2v6U,"Moving Around","Moving Around","Jordan Nocturne",2022-09-16,389466,20,false,1143978511,2024-04-16T10:22:36Z,"indie dance,acid house,italo disco","Correspondant Records",0.635,0.816,11,-8.792,1,0.0385,0.000158,0.794,0.0656,0.239,130.018,4
spotify:track:3IC5oKi7Fo7OLJlYj3fSOp,"Do It For You","Do It For You","MALUGI;Narciss",2024-04-19,158958,38,false,1143978511,2024-04-19T05:22:17Z,"hard house,eurodance,trance,uk garage,techno,hypertechno","Columbia/Club Heart Broken",0.621,0.811,11,-5.6,0,0.0294,0.000584,0.706,0.279,0.72,138,4
spotify:track:71VdDpjM7OR2pnX9PZhf3q,"Get On Up","Do It For You","MALUGI;Narciss",2024-04-19,173208,37,false,1143978511,2024-04-19T05:24:59Z,"hard house,eurodance,trance,uk garage,techno,hypertechno","Columbia/Club Heart Broken",0.602,0.858,2,-5.997,0,0.0494,0.000154,0.104,0.268,0.901,137.981,4
spotify:track:1AEdLtFcRC1HUBzj97XWTV,"All My Life","All My Life","Charlie Boon",2024-04-19,146703,34,false,1143978511,2024-04-19T05:29:47Z,"hard house","Armada Music",0.58,0.921,6,-7.372,1,0.0409,0.00704,0.543,0.0644,0.403,150.01,4
spotify:track:3tYYypENWxaS1DKUtcH8S8,"Don't Stop","Don't Stop","DJ HEARTSTRING;southstar",2024-04-26,196916,59,false,1143978511,2024-04-26T06:21:31Z,"hard house,eurodance,trance,hypertechno,techno","Teenage Dreams",0.66,0.968,6,-6.147,0,0.058,0.000505,0.874,0.104,0.657,148.018,4
spotify:track:0yxGKAoQbBUh2u2FGghUzC,"Do You Think About Me?","Don't Stop","DJ HEARTSTRING;southstar",2024-04-26,185500,46,false,1143978511,2024-04-26T06:21:54Z,"hard house,eurodance,trance,hypertechno,techno","Teenage Dreams",0.77,0.761,6,-4.646,0,0.0712,0.0001,0.331,0.188,0.794,157.961,4
spotify:track:1iJIIQzHoNg1mKEwzEMEus,"It Feels So Good - Conductor & The Cowboy Amnesia Mix","It Feels So Good","Sonique;The Conductor & The Cowboy",1998-09-18,547706,1,false,1143978511,2024-04-30T10:09:24Z,"trance","Altra Moda Music",0.631,0.95,5,-5.532,0,0.0453,0.00234,0.601,0.322,0.66,138.993,4
spotify:track:7tkPw0P56OY7TunYp1PXnQ,"Rush (I don't wanna wait)","Rush (I don't wanna wait)","Benwal",2024-05-03,153500,41,false,1143978511,2024-05-06T05:27:12Z,"hard house,eurodance,trance,uk garage","Columbia/Club Heart Broken",0.557,0.993,7,-4.918,0,0.0623,0.0022,0.786,0.285,0.0391,144.95,4
spotify:track:7vgoyeYWzD00lqMgJhsndb,"Let's Just - Baron Von Trax Remix","Let's Just (Baron Von Trax Remix)","Tommy Farrow;Baron Von Trax",2023-09-08,243600,40,false,1143978511,2024-05-07T09:44:57Z,"melodic house,breakbeat,hard house,eurodance,trance","Stress Records",0.468,0.917,7,-6.749,0,0.0455,0.000756,0.94,0.112,0.655,149.996,4
spotify:track:2wCgQVCF0jhDWiNTFjti7b,"A Little Closer","A Little Closer","Diffrent",2024-05-10,175208,63,false,1143978511,2024-05-09T22:16:18Z,"uk garage,hard house,bassline","Columbia Local",0.633,0.842,7,-5.976,0,0.0341,0.0362,0.666,0.149,0.572,145.015,4
spotify:track:3Nb9y0OY3oj5vTm9HmfJJ6,"Funk You","Funk You","ETERA",2023-11-14,371432,5,false,1143978511,2024-05-12T07:36:22Z,"hard house,bounce","Hot Meal Records",0.766,0.965,1,-5.963,1,0.0876,0.0202,0.759,0.638,0.151,146.995,4
spotify:track:3lBKeGFrV9zZRnGzNklsGF,"Your Love","Nights With U","Upper90",2023-09-08,236040,30,false,1143978511,2024-05-13T14:18:26Z,"hard house,eurodance,hypertechno,trance","Method 808, distributed by gamma.",0.67,0.925,11,-10.44,0,0.0487,0.0218,0.879,0.308,0.714,148.012,4
spotify:track:4CH9G8YVkKukHd2pDXUOS0,"I Am Ready","I Am Ready","Upper90",2024-01-19,190031,40,false,1143978511,2024-05-16T06:33:19Z,"hard house,eurodance,hypertechno,trance","Method 808, distributed by gamma.",0.587,0.903,10,-5.068,0,0.0385,0.00183,0.66,0.323,0.666,148.01,4
spotify:track:55Xd67j07k0IflqnadvUKN,"I Want You - DJ Jean vs. B.O.B. Ltd. Mix","The Unreleased Dubs Vol. 1","DJ Jean;B.O.B. Ltd.",2004-01-01,409826,19,false,1143978511,2024-05-16T06:34:00Z,"hard house,hi-nrg","Armada Music",0.777,0.975,1,-4.521,1,0.0674,0.000885,0.785,0.0491,0.303,139,4
spotify:track:36xxmNRjLOJdQzVuNDPRJo,"Live And Direct","Live And Direct","Diffrent",2023-10-13,171642,55,false,1143978511,2024-05-16T06:35:51Z,"uk garage,hard house,bassline","Second Phase",0.781,0.949,11,-5.889,0,0.0645,0.0251,0.0385,0.101,0.912,139.955,4
spotify:track:1JuTzqbINKgtoF0HpKq2ZI,"Tell It to My Heart - Tony De Vit Club Mix","Soul Dancing (Expanded Edition)","Taylor Dayne;Tony De Vit;Simon Parkes",1993-07-13,477133,11,false,1143978511,2024-05-16T10:42:37Z,"","Arista/Legacy",0.779,0.909,5,-5.919,0,0.0328,0.00441,0.0611,0.211,0.963,134.987,4
spotify:track:7gsKdqNYSNz6zdTnqa9ulv,"The Past, the Present, the Future - DJ Mellow-D´s Pure NRG Remix","The Past, The Present, The Future","Paraphonatic;DJ Mellow-D",1997-01-01,461586,0,false,1143978511,2024-05-21T10:04:48Z,"trance,happy hardcore,hard house","EDM",0.518,0.997,7,-8.311,1,0.0699,0.0157,0.878,0.0917,0.117,159.98,4
spotify:track:2ChKPFiLQldZWjN4p8v44S,"Want You To Stay","Age Of Love 10 Years","Delegate",2018,397224,19,false,1143978511,2024-05-21T10:08:37Z,"","541",0.789,0.933,8,-7.448,1,0.0539,0.0113,0.886,0.111,0.418,136.034,4
spotify:track:0MeGiBDDodJwa1iHnCgG3q,"My Mama Dropped LSD in the 90's","My Mama Dropped LSD in the 90's","Marlon Hoffstadt;DJ Daddy Trance;blazey",2024-05-24,176875,51,true,1143978511,2024-05-24T05:14:40Z,"hard house,eurodance,trance,techno,hypertechno","Columbia Local",0.691,0.963,9,-5.425,1,0.0567,0.000398,0.342,0.0783,0.55,147.998,4
spotify:track:5NNOhlMKhGFODsPv2O4Nuq,"Baby","Baby","MALUGI",2024-05-24,163180,51,false,jannick023,2024-05-24T05:12:37Z,"hard house,eurodance,trance,uk garage","Method 808, distributed by gamma.",0.63,0.945,9,-5.172,0,0.0409,0.000759,0.895,0.0856,0.825,146.001,4
spotify:track:3J571kOMtmPh3s3c57xpUW,"At Night","At Night EP","Upper90;Baron Von Trax",2024-05-24,238367,45,false,1143978511,2024-05-24T05:19:04Z,"hard house,eurodance,hypertechno,trance","A Million / Groove Attack",0.582,0.923,10,-6.307,0,0.0371,0.0247,0.752,0.08,0.553,146.97,4
spotify:track:10X4WTj8jVhsEixHv9w5k7,"Dil-Doe","Dil-Doe","Surf 2 Glory",2024-03-01,235663,17,true,1143978511,2024-05-27T18:46:54Z,"hard house,eurodance,hypertechno","Columbia/Club Heart Broken",0.769,0.993,9,-4.452,1,0.0613,0.000544,0.86,0.128,0.638,142.006,4
spotify:track:3mjpUhSiUbEvaPdxikuEZI,"Yoyoyo","Yoyoyo","Pegassi",2023-04-07,275244,56,false,1143978511,2024-05-28T09:30:25Z,"hard house,trance,techno,eurodance,hypertechno,bounce","FUTURE TRANCE",0.73,0.98,10,-7.052,0,0.0459,0.0138,0.907,0.153,0.543,143.002,4
